도시,날짜,시간,요일,주말여부,계절,연도,월,자전거수요
nyc,2023-07-30,19,6,1,summer,2023,7,8498
nyc,2023-07-30,20,6,1,summer,2023,7,6609
nyc,2023-07-30,21,6,1,summer,2023,7,4892
nyc,2023-07-30,22,6,1,summer,2023,7,3733
nyc,2023-07-30,23,6,1,summer,2023,7,2613
nyc,2023-07-31,0,0,0,summer,2023,7,1452
nyc,2023-07-31,1,0,0,summer,2023,7,883
nyc,2023-07-31,2,0,0,summer,2023,7,541
nyc,2023-07-31,3,0,0,summer,2023,7,261
nyc,2023-07-31,4,0,0,summer,2023,7,325
nyc,2023-07-31,5,0,0,summer,2023,7,1059
nyc,2023-07-31,6,0,0,summer,2023,7,3027
nyc,2023-07-31,7,0,0,summer,2023,7,5611
nyc,2023-07-31,8,0,0,summer,2023,7,8542
nyc,2023-07-31,9,0,0,summer,2023,7,6557
nyc,2023-07-31,10,0,0,summer,2023,7,4756
nyc,2023-07-31,11,0,0,summer,2023,7,5048
nyc,2023-07-31,12,0,0,summer,2023,7,5849
nyc,2023-07-31,13,0,0,summer,2023,7,6270
nyc,2023-07-31,14,0,0,summer,2023,7,6440
nyc,2023-07-31,15,0,0,summer,2023,7,7166
nyc,2023-07-31,16,0,0,summer,2023,7,8970
nyc,2023-07-31,17,0,0,summer,2023,7,13393
nyc,2023-07-31,18,0,0,summer,2023,7,13317
nyc,2023-07-31,19,0,0,summer,2023,7,10457
nyc,2023-07-31,20,0,0,summer,2023,7,7655
nyc,2023-07-31,21,0,0,summer,2023,7,5433
nyc,2023-07-31,22,0,0,summer,2023,7,3948
nyc,2023-07-31,23,0,0,summer,2023,7,2485
nyc,2023-08-01,0,1,0,summer,2023,8,1348
nyc,2023-08-01,1,1,0,summer,2023,8,658
nyc,2023-08-01,2,1,0,summer,2023,8,399
nyc,2023-08-01,3,1,0,summer,2023,8,250
nyc,2023-08-01,4,1,0,summer,2023,8,287
nyc,2023-08-01,5,1,0,summer,2023,8,1083
nyc,2023-08-01,6,1,0,summer,2023,8,3588
nyc,2023-08-01,7,1,0,summer,2023,8,6383
nyc,2023-08-01,8,1,0,summer,2023,8,10477
nyc,2023-08-01,9,1,0,summer,2023,8,7922
nyc,2023-08-01,10,1,0,summer,2023,8,5335
nyc,2023-08-01,11,1,0,summer,2023,8,5249
nyc,2023-08-01,12,1,0,summer,2023,8,6081
nyc,2023-08-01,13,1,0,summer,2023,8,6527
nyc,2023-08-01,14,1,0,summer,2023,8,6930
nyc,2023-08-01,15,1,0,summer,2023,8,7619
nyc,2023-08-01,16,1,0,summer,2023,8,9643
nyc,2023-08-01,17,1,0,summer,2023,8,14840
nyc,2023-08-01,18,1,0,summer,2023,8,14427
nyc,2023-08-01,19,1,0,summer,2023,8,10923
nyc,2023-08-01,20,1,0,summer,2023,8,8107
nyc,2023-08-01,21,1,0,summer,2023,8,6011
nyc,2023-08-01,22,1,0,summer,2023,8,4577
nyc,2023-08-01,23,1,0,summer,2023,8,2998
nyc,2023-08-02,0,2,0,summer,2023,8,1718
nyc,2023-08-02,1,2,0,summer,2023,8,800
nyc,2023-08-02,2,2,0,summer,2023,8,463
nyc,2023-08-02,3,2,0,summer,2023,8,288
nyc,2023-08-02,4,2,0,summer,2023,8,358
nyc,2023-08-02,5,2,0,summer,2023,8,1216
nyc,2023-08-02,6,2,0,summer,2023,8,3435
nyc,2023-08-02,7,2,0,summer,2023,8,6508
nyc,2023-08-02,8,2,0,summer,2023,8,10099
nyc,2023-08-02,9,2,0,summer,2023,8,7965
nyc,2023-08-02,10,2,0,summer,2023,8,5409
nyc,2023-08-02,11,2,0,summer,2023,8,5526
nyc,2023-08-02,12,2,0,summer,2023,8,6231
nyc,2023-08-02,13,2,0,summer,2023,8,6507
nyc,2023-08-02,14,2,0,summer,2023,8,6771
nyc,2023-08-02,15,2,0,summer,2023,8,7505
nyc,2023-08-02,16,2,0,summer,2023,8,9541
nyc,2023-08-02,17,2,0,summer,2023,8,14613
nyc,2023-08-02,18,2,0,summer,2023,8,14670
nyc,2023-08-02,19,2,0,summer,2023,8,11509
nyc,2023-08-02,20,2,0,summer,2023,8,8201
nyc,2023-08-02,21,2,0,summer,2023,8,6132
nyc,2023-08-02,22,2,0,summer,2023,8,5032
nyc,2023-08-02,23,2,0,summer,2023,8,3222
nyc,2023-08-03,0,3,0,summer,2023,8,1797
nyc,2023-08-03,1,3,0,summer,2023,8,975
nyc,2023-08-03,2,3,0,summer,2023,8,498
nyc,2023-08-03,3,3,0,summer,2023,8,304
nyc,2023-08-03,4,3,0,summer,2023,8,369
nyc,2023-08-03,5,3,0,summer,2023,8,1096
nyc,2023-08-03,6,3,0,summer,2023,8,3325
nyc,2023-08-03,7,3,0,summer,2023,8,6098
nyc,2023-08-03,8,3,0,summer,2023,8,9733
nyc,2023-08-03,9,3,0,summer,2023,8,7565
nyc,2023-08-03,10,3,0,summer,2023,8,5668
nyc,2023-08-03,11,3,0,summer,2023,8,5522
nyc,2023-08-03,12,3,0,summer,2023,8,6345
nyc,2023-08-03,13,3,0,summer,2023,8,6384
nyc,2023-08-03,14,3,0,summer,2023,8,6760
nyc,2023-08-03,15,3,0,summer,2023,8,7593
nyc,2023-08-03,16,3,0,summer,2023,8,9377
nyc,2023-08-03,17,3,0,summer,2023,8,13813
nyc,2023-08-03,18,3,0,summer,2023,8,13697
nyc,2023-08-03,19,3,0,summer,2023,8,10506
nyc,2023-08-03,20,3,0,summer,2023,8,7524
nyc,2023-08-03,21,3,0,summer,2023,8,5599
nyc,2023-08-03,22,3,0,summer,2023,8,4608
nyc,2023-08-03,23,3,0,summer,2023,8,3410
nyc,2023-08-04,0,4,0,summer,2023,8,2098
nyc,2023-08-04,1,4,0,summer,2023,8,1130
nyc,2023-08-04,2,4,0,summer,2023,8,646
nyc,2023-08-04,3,4,0,summer,2023,8,475
nyc,2023-08-04,4,4,0,summer,2023,8,423
nyc,2023-08-04,5,4,0,summer,2023,8,982
nyc,2023-08-04,6,4,0,summer,2023,8,2698
nyc,2023-08-04,7,4,0,summer,2023,8,4778
nyc,2023-08-04,8,4,0,summer,2023,8,6957
nyc,2023-08-04,9,4,0,summer,2023,8,6513
nyc,2023-08-04,10,4,0,summer,2023,8,5410
nyc,2023-08-04,11,4,0,summer,2023,8,5670
nyc,2023-08-04,12,4,0,summer,2023,8,6615
nyc,2023-08-04,13,4,0,summer,2023,8,6774
nyc,2023-08-04,14,4,0,summer,2023,8,7528
nyc,2023-08-04,15,4,0,summer,2023,8,8372
nyc,2023-08-04,16,4,0,summer,2023,8,9934
nyc,2023-08-04,17,4,0,summer,2023,8,11599
nyc,2023-08-04,18,4,0,summer,2023,8,10793
nyc,2023-08-04,19,4,0,summer,2023,8,8697
nyc,2023-08-04,20,4,0,summer,2023,8,6181
nyc,2023-08-04,21,4,0,summer,2023,8,5054
nyc,2023-08-04,22,4,0,summer,2023,8,4405
nyc,2023-08-04,23,4,0,summer,2023,8,3671
nyc,2023-08-05,0,5,1,summer,2023,8,2825
nyc,2023-08-05,1,5,1,summer,2023,8,2109
nyc,2023-08-05,2,5,1,summer,2023,8,1480
nyc,2023-08-05,3,5,1,summer,2023,8,907
nyc,2023-08-05,4,5,1,summer,2023,8,592
nyc,2023-08-05,5,5,1,summer,2023,8,451
nyc,2023-08-05,6,5,1,summer,2023,8,1149
nyc,2023-08-05,7,5,1,summer,2023,8,2358
nyc,2023-08-05,8,5,1,summer,2023,8,4006
nyc,2023-08-05,9,5,1,summer,2023,8,6278
nyc,2023-08-05,10,5,1,summer,2023,8,8438
nyc,2023-08-05,11,5,1,summer,2023,8,10052
nyc,2023-08-05,12,5,1,summer,2023,8,10580
nyc,2023-08-05,13,5,1,summer,2023,8,9854
nyc,2023-08-05,14,5,1,summer,2023,8,9691
nyc,2023-08-05,15,5,1,summer,2023,8,9773
nyc,2023-08-05,16,5,1,summer,2023,8,9568
nyc,2023-08-05,17,5,1,summer,2023,8,9221
nyc,2023-08-05,18,5,1,summer,2023,8,8683
nyc,2023-08-05,19,5,1,summer,2023,8,7920
nyc,2023-08-05,20,5,1,summer,2023,8,6284
nyc,2023-08-05,21,5,1,summer,2023,8,5124
nyc,2023-08-05,22,5,1,summer,2023,8,4387
nyc,2023-08-05,23,5,1,summer,2023,8,3595
nyc,2023-08-06,0,6,1,summer,2023,8,2840
nyc,2023-08-06,1,6,1,summer,2023,8,2237
nyc,2023-08-06,2,6,1,summer,2023,8,1455
nyc,2023-08-06,3,6,1,summer,2023,8,854
nyc,2023-08-06,4,6,1,summer,2023,8,622
nyc,2023-08-06,5,6,1,summer,2023,8,474
nyc,2023-08-06,6,6,1,summer,2023,8,880
nyc,2023-08-06,7,6,1,summer,2023,8,1655
nyc,2023-08-06,8,6,1,summer,2023,8,2822
nyc,2023-08-06,9,6,1,summer,2023,8,4513
nyc,2023-08-06,10,6,1,summer,2023,8,6168
nyc,2023-08-06,11,6,1,summer,2023,8,7528
nyc,2023-08-06,12,6,1,summer,2023,8,8247
nyc,2023-08-06,13,6,1,summer,2023,8,8951
nyc,2023-08-06,14,6,1,summer,2023,8,9081
nyc,2023-08-06,15,6,1,summer,2023,8,9666
nyc,2023-08-06,16,6,1,summer,2023,8,9612
nyc,2023-08-06,17,6,1,summer,2023,8,9702
nyc,2023-08-06,18,6,1,summer,2023,8,9241
nyc,2023-08-06,19,6,1,summer,2023,8,8131
nyc,2023-08-06,20,6,1,summer,2023,8,6325
nyc,2023-08-06,21,6,1,summer,2023,8,4471
nyc,2023-08-06,22,6,1,summer,2023,8,3489
nyc,2023-08-06,23,6,1,summer,2023,8,2354
nyc,2023-08-07,0,0,0,summer,2023,8,1430
nyc,2023-08-07,1,0,0,summer,2023,8,782
nyc,2023-08-07,2,0,0,summer,2023,8,425
nyc,2023-08-07,3,0,0,summer,2023,8,228
nyc,2023-08-07,4,0,0,summer,2023,8,212
nyc,2023-08-07,5,0,0,summer,2023,8,252
nyc,2023-08-07,6,0,0,summer,2023,8,555
nyc,2023-08-07,7,0,0,summer,2023,8,2542
nyc,2023-08-07,8,0,0,summer,2023,8,5491
nyc,2023-08-07,9,0,0,summer,2023,8,4911
nyc,2023-08-07,10,0,0,summer,2023,8,3590
nyc,2023-08-07,11,0,0,summer,2023,8,3862
nyc,2023-08-07,12,0,0,summer,2023,8,5250
nyc,2023-08-07,13,0,0,summer,2023,8,5623
nyc,2023-08-07,14,0,0,summer,2023,8,5990
nyc,2023-08-07,15,0,0,summer,2023,8,6862
nyc,2023-08-07,16,0,0,summer,2023,8,8478
nyc,2023-08-07,17,0,0,summer,2023,8,12035
nyc,2023-08-07,18,0,0,summer,2023,8,11820
nyc,2023-08-07,19,0,0,summer,2023,8,9089
nyc,2023-08-07,20,0,0,summer,2023,8,4585
nyc,2023-08-07,21,0,0,summer,2023,8,1285
nyc,2023-08-07,22,0,0,summer,2023,8,1875
nyc,2023-08-07,23,0,0,summer,2023,8,1579
nyc,2023-08-08,0,1,0,summer,2023,8,1016
nyc,2023-08-08,1,1,0,summer,2023,8,504
nyc,2023-08-08,2,1,0,summer,2023,8,366
nyc,2023-08-08,3,1,0,summer,2023,8,232
nyc,2023-08-08,4,1,0,summer,2023,8,321
nyc,2023-08-08,5,1,0,summer,2023,8,1102
nyc,2023-08-08,6,1,0,summer,2023,8,3343
nyc,2023-08-08,7,1,0,summer,2023,8,6015
nyc,2023-08-08,8,1,0,summer,2023,8,9742
nyc,2023-08-08,9,1,0,summer,2023,8,7045
nyc,2023-08-08,10,1,0,summer,2023,8,4585
nyc,2023-08-08,11,1,0,summer,2023,8,5038
nyc,2023-08-08,12,1,0,summer,2023,8,5705
nyc,2023-08-08,13,1,0,summer,2023,8,6256
nyc,2023-08-08,14,1,0,summer,2023,8,6641
nyc,2023-08-08,15,1,0,summer,2023,8,7092
nyc,2023-08-08,16,1,0,summer,2023,8,9293
nyc,2023-08-08,17,1,0,summer,2023,8,14007
nyc,2023-08-08,18,1,0,summer,2023,8,13728
nyc,2023-08-08,19,1,0,summer,2023,8,10613
nyc,2023-08-08,20,1,0,summer,2023,8,7695
nyc,2023-08-08,21,1,0,summer,2023,8,5553
nyc,2023-08-08,22,1,0,summer,2023,8,4280
nyc,2023-08-08,23,1,0,summer,2023,8,2629
nyc,2023-08-09,0,2,0,summer,2023,8,1536
nyc,2023-08-09,1,2,0,summer,2023,8,798
nyc,2023-08-09,2,2,0,summer,2023,8,416
nyc,2023-08-09,3,2,0,summer,2023,8,268
nyc,2023-08-09,4,2,0,summer,2023,8,328
nyc,2023-08-09,5,2,0,summer,2023,8,1133
nyc,2023-08-09,6,2,0,summer,2023,8,3525
nyc,2023-08-09,7,2,0,summer,2023,8,6285
nyc,2023-08-09,8,2,0,summer,2023,8,10013
nyc,2023-08-09,9,2,0,summer,2023,8,7722
nyc,2023-08-09,10,2,0,summer,2023,8,5586
nyc,2023-08-09,11,2,0,summer,2023,8,5482
nyc,2023-08-09,12,2,0,summer,2023,8,6217
nyc,2023-08-09,13,2,0,summer,2023,8,6553
nyc,2023-08-09,14,2,0,summer,2023,8,6488
nyc,2023-08-09,15,2,0,summer,2023,8,7276
nyc,2023-08-09,16,2,0,summer,2023,8,9532
nyc,2023-08-09,17,2,0,summer,2023,8,14475
nyc,2023-08-09,18,2,0,summer,2023,8,14269
nyc,2023-08-09,19,2,0,summer,2023,8,10988
nyc,2023-08-09,20,2,0,summer,2023,8,7901
nyc,2023-08-09,21,2,0,summer,2023,8,5989
nyc,2023-08-09,22,2,0,summer,2023,8,4782
nyc,2023-08-09,23,2,0,summer,2023,8,3177
nyc,2023-08-10,0,3,0,summer,2023,8,1703
nyc,2023-08-10,1,3,0,summer,2023,8,915
nyc,2023-08-10,2,3,0,summer,2023,8,573
nyc,2023-08-10,3,3,0,summer,2023,8,305
nyc,2023-08-10,4,3,0,summer,2023,8,327
nyc,2023-08-10,5,3,0,summer,2023,8,1033
nyc,2023-08-10,6,3,0,summer,2023,8,3205
nyc,2023-08-10,7,3,0,summer,2023,8,6014
nyc,2023-08-10,8,3,0,summer,2023,8,9490
nyc,2023-08-10,9,3,0,summer,2023,8,7610
nyc,2023-08-10,10,3,0,summer,2023,8,5572
nyc,2023-08-10,11,3,0,summer,2023,8,5538
nyc,2023-08-10,12,3,0,summer,2023,8,5557
nyc,2023-08-10,13,3,0,summer,2023,8,3610
nyc,2023-08-10,14,3,0,summer,2023,8,4300
nyc,2023-08-10,15,3,0,summer,2023,8,1993
nyc,2023-08-10,16,3,0,summer,2023,8,1786
nyc,2023-08-10,17,3,0,summer,2023,8,4666
nyc,2023-08-10,18,3,0,summer,2023,8,6567
nyc,2023-08-10,19,3,0,summer,2023,8,4135
nyc,2023-08-10,20,3,0,summer,2023,8,5036
nyc,2023-08-10,21,3,0,summer,2023,8,4024
nyc,2023-08-10,22,3,0,summer,2023,8,3702
nyc,2023-08-10,23,3,0,summer,2023,8,2846
nyc,2023-08-11,0,4,0,summer,2023,8,1813
nyc,2023-08-11,1,4,0,summer,2023,8,1081
nyc,2023-08-11,2,4,0,summer,2023,8,696
nyc,2023-08-11,3,4,0,summer,2023,8,417
nyc,2023-08-11,4,4,0,summer,2023,8,363
nyc,2023-08-11,5,4,0,summer,2023,8,1017
nyc,2023-08-11,6,4,0,summer,2023,8,2821
nyc,2023-08-11,7,4,0,summer,2023,8,4805
nyc,2023-08-11,8,4,0,summer,2023,8,7276
nyc,2023-08-11,9,4,0,summer,2023,8,6534
nyc,2023-08-11,10,4,0,summer,2023,8,5741
nyc,2023-08-11,11,4,0,summer,2023,8,6008
nyc,2023-08-11,12,4,0,summer,2023,8,7120
nyc,2023-08-11,13,4,0,summer,2023,8,7686
nyc,2023-08-11,14,4,0,summer,2023,8,7960
nyc,2023-08-11,15,4,0,summer,2023,8,8607
nyc,2023-08-11,16,4,0,summer,2023,8,10456
nyc,2023-08-11,17,4,0,summer,2023,8,12161
nyc,2023-08-11,18,4,0,summer,2023,8,11582
nyc,2023-08-11,19,4,0,summer,2023,8,9661
nyc,2023-08-11,20,4,0,summer,2023,8,7155
nyc,2023-08-11,21,4,0,summer,2023,8,5430
nyc,2023-08-11,22,4,0,summer,2023,8,4962
nyc,2023-08-11,23,4,0,summer,2023,8,3970
nyc,2023-08-12,0,5,1,summer,2023,8,3132
nyc,2023-08-12,1,5,1,summer,2023,8,2194
nyc,2023-08-12,2,5,1,summer,2023,8,1552
nyc,2023-08-12,3,5,1,summer,2023,8,968
nyc,2023-08-12,4,5,1,summer,2023,8,647
nyc,2023-08-12,5,5,1,summer,2023,8,542
nyc,2023-08-12,6,5,1,summer,2023,8,1235
nyc,2023-08-12,7,5,1,summer,2023,8,2486
nyc,2023-08-12,8,5,1,summer,2023,8,4038
nyc,2023-08-12,9,5,1,summer,2023,8,6803
nyc,2023-08-12,10,5,1,summer,2023,8,9338
nyc,2023-08-12,11,5,1,summer,2023,8,10336
nyc,2023-08-12,12,5,1,summer,2023,8,10532
nyc,2023-08-12,13,5,1,summer,2023,8,9362
nyc,2023-08-12,14,5,1,summer,2023,8,8699
nyc,2023-08-12,15,5,1,summer,2023,8,7558
nyc,2023-08-12,16,5,1,summer,2023,8,8466
nyc,2023-08-12,17,5,1,summer,2023,8,8784
nyc,2023-08-12,18,5,1,summer,2023,8,8302
nyc,2023-08-12,19,5,1,summer,2023,8,7769
nyc,2023-08-12,20,5,1,summer,2023,8,5757
nyc,2023-08-12,21,5,1,summer,2023,8,4545
nyc,2023-08-12,22,5,1,summer,2023,8,4108
nyc,2023-08-12,23,5,1,summer,2023,8,3643
nyc,2023-08-13,0,6,1,summer,2023,8,2800
nyc,2023-08-13,1,6,1,summer,2023,8,1638
nyc,2023-08-13,2,6,1,summer,2023,8,450
nyc,2023-08-13,3,6,1,summer,2023,8,320
nyc,2023-08-13,4,6,1,summer,2023,8,391
nyc,2023-08-13,5,6,1,summer,2023,8,361
nyc,2023-08-13,6,6,1,summer,2023,8,893
nyc,2023-08-13,7,6,1,summer,2023,8,1541
nyc,2023-08-13,8,6,1,summer,2023,8,2558
nyc,2023-08-13,9,6,1,summer,2023,8,4309
nyc,2023-08-13,10,6,1,summer,2023,8,5996
nyc,2023-08-13,11,6,1,summer,2023,8,7338
nyc,2023-08-13,12,6,1,summer,2023,8,8067
nyc,2023-08-13,13,6,1,summer,2023,8,8699
nyc,2023-08-13,14,6,1,summer,2023,8,9067
nyc,2023-08-13,15,6,1,summer,2023,8,9102
nyc,2023-08-13,16,6,1,summer,2023,8,8973
nyc,2023-08-13,17,6,1,summer,2023,8,9117
nyc,2023-08-13,18,6,1,summer,2023,8,8986
nyc,2023-08-13,19,6,1,summer,2023,8,8204
nyc,2023-08-13,20,6,1,summer,2023,8,6129
nyc,2023-08-13,21,6,1,summer,2023,8,4604
nyc,2023-08-13,22,6,1,summer,2023,8,3498
nyc,2023-08-13,23,6,1,summer,2023,8,2394
nyc,2023-08-14,0,0,0,summer,2023,8,1485
nyc,2023-08-14,1,0,0,summer,2023,8,816
nyc,2023-08-14,2,0,0,summer,2023,8,521
nyc,2023-08-14,3,0,0,summer,2023,8,339
nyc,2023-08-14,4,0,0,summer,2023,8,358
nyc,2023-08-14,5,0,0,summer,2023,8,1126
nyc,2023-08-14,6,0,0,summer,2023,8,3130
nyc,2023-08-14,7,0,0,summer,2023,8,5406
nyc,2023-08-14,8,0,0,summer,2023,8,8086
nyc,2023-08-14,9,0,0,summer,2023,8,6400
nyc,2023-08-14,10,0,0,summer,2023,8,4692
nyc,2023-08-14,11,0,0,summer,2023,8,4918
nyc,2023-08-14,12,0,0,summer,2023,8,5611
nyc,2023-08-14,13,0,0,summer,2023,8,6094
nyc,2023-08-14,14,0,0,summer,2023,8,6534
nyc,2023-08-14,15,0,0,summer,2023,8,6961
nyc,2023-08-14,16,0,0,summer,2023,8,8603
nyc,2023-08-14,17,0,0,summer,2023,8,12715
nyc,2023-08-14,18,0,0,summer,2023,8,12859
nyc,2023-08-14,19,0,0,summer,2023,8,9740
nyc,2023-08-14,20,0,0,summer,2023,8,6799
nyc,2023-08-14,21,0,0,summer,2023,8,4357
nyc,2023-08-14,22,0,0,summer,2023,8,3257
nyc,2023-08-14,23,0,0,summer,2023,8,2149
nyc,2023-08-15,0,1,0,summer,2023,8,1196
nyc,2023-08-15,1,1,0,summer,2023,8,291
nyc,2023-08-15,2,1,0,summer,2023,8,201
nyc,2023-08-15,3,1,0,summer,2023,8,166
nyc,2023-08-15,4,1,0,summer,2023,8,230
nyc,2023-08-15,5,1,0,summer,2023,8,782
nyc,2023-08-15,6,1,0,summer,2023,8,2587
nyc,2023-08-15,7,1,0,summer,2023,8,5359
nyc,2023-08-15,8,1,0,summer,2023,8,8667
nyc,2023-08-15,9,1,0,summer,2023,8,7017
nyc,2023-08-15,10,1,0,summer,2023,8,5023
nyc,2023-08-15,11,1,0,summer,2023,8,4956
nyc,2023-08-15,12,1,0,summer,2023,8,5704
nyc,2023-08-15,13,1,0,summer,2023,8,5951
nyc,2023-08-15,14,1,0,summer,2023,8,6360
nyc,2023-08-15,15,1,0,summer,2023,8,7240
nyc,2023-08-15,16,1,0,summer,2023,8,9121
nyc,2023-08-15,17,1,0,summer,2023,8,14179
nyc,2023-08-15,18,1,0,summer,2023,8,13806
nyc,2023-08-15,19,1,0,summer,2023,8,10192
nyc,2023-08-15,20,1,0,summer,2023,8,7468
nyc,2023-08-15,21,1,0,summer,2023,8,5569
nyc,2023-08-15,22,1,0,summer,2023,8,4288
nyc,2023-08-15,23,1,0,summer,2023,8,2564
nyc,2023-08-16,0,2,0,summer,2023,8,1588
nyc,2023-08-16,1,2,0,summer,2023,8,781
nyc,2023-08-16,2,2,0,summer,2023,8,477
nyc,2023-08-16,3,2,0,summer,2023,8,216
nyc,2023-08-16,4,2,0,summer,2023,8,139
nyc,2023-08-16,5,2,0,summer,2023,8,464
nyc,2023-08-16,6,2,0,summer,2023,8,2406
nyc,2023-08-16,7,2,0,summer,2023,8,5432
nyc,2023-08-16,8,2,0,summer,2023,8,8996
nyc,2023-08-16,9,2,0,summer,2023,8,7452
nyc,2023-08-16,10,2,0,summer,2023,8,5230
nyc,2023-08-16,11,2,0,summer,2023,8,5377
nyc,2023-08-16,12,2,0,summer,2023,8,5960
nyc,2023-08-16,13,2,0,summer,2023,8,6330
nyc,2023-08-16,14,2,0,summer,2023,8,6630
nyc,2023-08-16,15,2,0,summer,2023,8,7582
nyc,2023-08-16,16,2,0,summer,2023,8,9735
nyc,2023-08-16,17,2,0,summer,2023,8,14433
nyc,2023-08-16,18,2,0,summer,2023,8,14302
nyc,2023-08-16,19,2,0,summer,2023,8,11136
nyc,2023-08-16,20,2,0,summer,2023,8,7725
nyc,2023-08-16,21,2,0,summer,2023,8,5573
nyc,2023-08-16,22,2,0,summer,2023,8,4616
nyc,2023-08-16,23,2,0,summer,2023,8,3143
nyc,2023-08-17,0,3,0,summer,2023,8,1755
nyc,2023-08-17,1,3,0,summer,2023,8,966
nyc,2023-08-17,2,3,0,summer,2023,8,517
nyc,2023-08-17,3,3,0,summer,2023,8,333
nyc,2023-08-17,4,3,0,summer,2023,8,359
nyc,2023-08-17,5,3,0,summer,2023,8,1094
nyc,2023-08-17,6,3,0,summer,2023,8,3156
nyc,2023-08-17,7,3,0,summer,2023,8,5434
nyc,2023-08-17,8,3,0,summer,2023,8,8337
nyc,2023-08-17,9,3,0,summer,2023,8,7154
nyc,2023-08-17,10,3,0,summer,2023,8,5327
nyc,2023-08-17,11,3,0,summer,2023,8,5399
nyc,2023-08-17,12,3,0,summer,2023,8,6219
nyc,2023-08-17,13,3,0,summer,2023,8,6296
nyc,2023-08-17,14,3,0,summer,2023,8,6667
nyc,2023-08-17,15,3,0,summer,2023,8,7679
nyc,2023-08-17,16,3,0,summer,2023,8,9431
nyc,2023-08-17,17,3,0,summer,2023,8,13016
nyc,2023-08-17,18,3,0,summer,2023,8,12824
nyc,2023-08-17,19,3,0,summer,2023,8,9864
nyc,2023-08-17,20,3,0,summer,2023,8,6995
nyc,2023-08-17,21,3,0,summer,2023,8,5338
nyc,2023-08-17,22,3,0,summer,2023,8,4416
nyc,2023-08-17,23,3,0,summer,2023,8,3042
nyc,2023-08-18,0,4,0,summer,2023,8,1925
nyc,2023-08-18,1,4,0,summer,2023,8,1109
nyc,2023-08-18,2,4,0,summer,2023,8,687
nyc,2023-08-18,3,4,0,summer,2023,8,442
nyc,2023-08-18,4,4,0,summer,2023,8,276
nyc,2023-08-18,5,4,0,summer,2023,8,440
nyc,2023-08-18,6,4,0,summer,2023,8,1539
nyc,2023-08-18,7,4,0,summer,2023,8,2748
nyc,2023-08-18,8,4,0,summer,2023,8,5697
nyc,2023-08-18,9,4,0,summer,2023,8,5745
nyc,2023-08-18,10,4,0,summer,2023,8,5288
nyc,2023-08-18,11,4,0,summer,2023,8,5915
nyc,2023-08-18,12,4,0,summer,2023,8,6699
nyc,2023-08-18,13,4,0,summer,2023,8,7562
nyc,2023-08-18,14,4,0,summer,2023,8,8054
nyc,2023-08-18,15,4,0,summer,2023,8,9075
nyc,2023-08-18,16,4,0,summer,2023,8,10205
nyc,2023-08-18,17,4,0,summer,2023,8,12084
nyc,2023-08-18,18,4,0,summer,2023,8,11473
nyc,2023-08-18,19,4,0,summer,2023,8,9358
nyc,2023-08-18,20,4,0,summer,2023,8,6658
nyc,2023-08-18,21,4,0,summer,2023,8,5309
nyc,2023-08-18,22,4,0,summer,2023,8,4585
nyc,2023-08-18,23,4,0,summer,2023,8,3772
nyc,2023-08-19,0,5,1,summer,2023,8,2924
nyc,2023-08-19,1,5,1,summer,2023,8,2060
nyc,2023-08-19,2,5,1,summer,2023,8,1370
nyc,2023-08-19,3,5,1,summer,2023,8,836
nyc,2023-08-19,4,5,1,summer,2023,8,561
nyc,2023-08-19,5,5,1,summer,2023,8,529
nyc,2023-08-19,6,5,1,summer,2023,8,1385
nyc,2023-08-19,7,5,1,summer,2023,8,2444
nyc,2023-08-19,8,5,1,summer,2023,8,4234
nyc,2023-08-19,9,5,1,summer,2023,8,6842
nyc,2023-08-19,10,5,1,summer,2023,8,9367
nyc,2023-08-19,11,5,1,summer,2023,8,11151
nyc,2023-08-19,12,5,1,summer,2023,8,11238
nyc,2023-08-19,13,5,1,summer,2023,8,9731
nyc,2023-08-19,14,5,1,summer,2023,8,10081
nyc,2023-08-19,15,5,1,summer,2023,8,9959
nyc,2023-08-19,16,5,1,summer,2023,8,9867
nyc,2023-08-19,17,5,1,summer,2023,8,9677
nyc,2023-08-19,18,5,1,summer,2023,8,9354
nyc,2023-08-19,19,5,1,summer,2023,8,8211
nyc,2023-08-19,20,5,1,summer,2023,8,6388
nyc,2023-08-19,21,5,1,summer,2023,8,4999
nyc,2023-08-19,22,5,1,summer,2023,8,4257
nyc,2023-08-19,23,5,1,summer,2023,8,3634
nyc,2023-08-20,0,6,1,summer,2023,8,2872
nyc,2023-08-20,1,6,1,summer,2023,8,2262
nyc,2023-08-20,2,6,1,summer,2023,8,1460
nyc,2023-08-20,3,6,1,summer,2023,8,923
nyc,2023-08-20,4,6,1,summer,2023,8,614
nyc,2023-08-20,5,6,1,summer,2023,8,458
nyc,2023-08-20,6,6,1,summer,2023,8,957
nyc,2023-08-20,7,6,1,summer,2023,8,1641
nyc,2023-08-20,8,6,1,summer,2023,8,2760
nyc,2023-08-20,9,6,1,summer,2023,8,4177
nyc,2023-08-20,10,6,1,summer,2023,8,5837
nyc,2023-08-20,11,6,1,summer,2023,8,7494
nyc,2023-08-20,12,6,1,summer,2023,8,8171
nyc,2023-08-20,13,6,1,summer,2023,8,8737
nyc,2023-08-20,14,6,1,summer,2023,8,9379
nyc,2023-08-20,15,6,1,summer,2023,8,9234
