city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
London,hour,2024-01-11 07:00:00,2024-01-11,7,3,0,winter,2898,,,,
London,hour,2024-01-11 08:00:00,2024-01-11,8,3,0,winter,5742,,,,
London,hour,2024-01-11 09:00:00,2024-01-11,9,3,0,winter,3313,,,,
London,hour,2024-01-11 10:00:00,2024-01-11,10,3,0,winter,2297,,,,
London,hour,2024-01-11 11:00:00,2024-01-11,11,3,0,winter,2069,,,,
London,hour,2024-01-11 12:00:00,2024-01-11,12,3,0,winter,2339,,,,
London,hour,2024-01-11 13:00:00,2024-01-11,13,3,0,winter,2372,,,,
London,hour,2024-01-11 14:00:00,2024-01-11,14,3,0,winter,2137,,,,
London,hour,2024-01-11 15:00:00,2024-01-11,15,3,0,winter,2455,,,,
London,hour,2024-01-11 16:00:00,2024-01-11,16,3,0,winter,3111,,,,
London,hour,2024-01-11 17:00:00,2024-01-11,17,3,0,winter,4918,,,,
London,hour,2024-01-11 18:00:00,2024-01-11,18,3,0,winter,4335,,,,
London,hour,2024-01-11 19:00:00,2024-01-11,19,3,0,winter,2630,,,,
London,hour,2024-01-11 20:00:00,2024-01-11,20,3,0,winter,1815,,,,
London,hour,2024-01-11 21:00:00,2024-01-11,21,3,0,winter,1323,,,,
London,hour,2024-01-11 22:00:00,2024-01-11,22,3,0,winter,1068,,,,
London,hour,2024-01-11 23:00:00,2024-01-11,23,3,0,winter,794,,,,
London,hour,2024-01-12 00:00:00,2024-01-12,0,4,0,winter,539,,,,
London,hour,2024-01-12 01:00:00,2024-01-12,1,4,0,winter,369,,,,
London,hour,2024-01-12 02:00:00,2024-01-12,2,4,0,winter,238,,,,
London,hour,2024-01-12 03:00:00,2024-01-12,3,4,0,winter,143,,,,
London,hour,2024-01-12 04:00:00,2024-01-12,4,4,0,winter,104,,,,
London,hour,2024-01-12 05:00:00,2024-01-12,5,4,0,winter,202,,,,
London,hour,2024-01-12 06:00:00,2024-01-12,6,4,0,winter,575,,,,
London,hour,2024-01-12 07:00:00,2024-01-12,7,4,0,winter,1381,,,,
London,hour,2024-01-12 08:00:00,2024-01-12,8,4,0,winter,2542,,,,
London,hour,2024-01-12 09:00:00,2024-01-12,9,4,0,winter,1991,,,,
London,hour,2024-01-12 10:00:00,2024-01-12,10,4,0,winter,1468,,,,
London,hour,2024-01-12 11:00:00,2024-01-12,11,4,0,winter,1453,,,,
London,hour,2024-01-12 12:00:00,2024-01-12,12,4,0,winter,1500,,,,
London,hour,2024-01-12 13:00:00,2024-01-12,13,4,0,winter,1825,,,,
London,hour,2024-01-12 14:00:00,2024-01-12,14,4,0,winter,1911,,,,
London,hour,2024-01-12 15:00:00,2024-01-12,15,4,0,winter,2223,,,,
London,hour,2024-01-12 16:00:00,2024-01-12,16,4,0,winter,2418,,,,
London,hour,2024-01-12 17:00:00,2024-01-12,17,4,0,winter,2720,,,,
London,hour,2024-01-12 18:00:00,2024-01-12,18,4,0,winter,2572,,,,
London,hour,2024-01-12 19:00:00,2024-01-12,19,4,0,winter,1916,,,,
London,hour,2024-01-12 20:00:00,2024-01-12,20,4,0,winter,1263,,,,
London,hour,2024-01-12 21:00:00,2024-01-12,21,4,0,winter,948,,,,
London,hour,2024-01-12 22:00:00,2024-01-12,22,4,0,winter,845,,,,
London,hour,2024-01-12 23:00:00,2024-01-12,23,4,0,winter,592,,,,
London,hour,2024-01-13 00:00:00,2024-01-13,0,5,1,winter,239,,,,
London,hour,2024-01-13 01:00:00,2024-01-13,1,5,1,winter,169,,,,
London,hour,2024-01-13 02:00:00,2024-01-13,2,5,1,winter,115,,,,
London,hour,2024-01-13 03:00:00,2024-01-13,3,5,1,winter,71,,,,
London,hour,2024-01-13 04:00:00,2024-01-13,4,5,1,winter,42,,,,
London,hour,2024-01-13 05:00:00,2024-01-13,5,5,1,winter,36,,,,
London,hour,2024-01-13 06:00:00,2024-01-13,6,5,1,winter,101,,,,
London,hour,2024-01-13 07:00:00,2024-01-13,7,5,1,winter,241,,,,
London,hour,2024-01-13 08:00:00,2024-01-13,8,5,1,winter,537,,,,
London,hour,2024-01-13 09:00:00,2024-01-13,9,5,1,winter,790,,,,
London,hour,2024-01-13 10:00:00,2024-01-13,10,5,1,winter,976,,,,
London,hour,2024-01-13 11:00:00,2024-01-13,11,5,1,winter,1165,,,,
London,hour,2024-01-13 12:00:00,2024-01-13,12,5,1,winter,1110,,,,
London,hour,2024-01-13 13:00:00,2024-01-13,13,5,1,winter,1215,,,,
London,hour,2024-01-13 14:00:00,2024-01-13,14,5,1,winter,1196,,,,
London,hour,2024-01-13 15:00:00,2024-01-13,15,5,1,winter,1191,,,,
London,hour,2024-01-13 16:00:00,2024-01-13,16,5,1,winter,1173,,,,
London,hour,2024-01-13 17:00:00,2024-01-13,17,5,1,winter,1025,,,,
London,hour,2024-01-13 18:00:00,2024-01-13,18,5,1,winter,897,,,,
London,hour,2024-01-13 19:00:00,2024-01-13,19,5,1,winter,734,,,,
London,hour,2024-01-13 20:00:00,2024-01-13,20,5,1,winter,536,,,,
London,hour,2024-01-13 21:00:00,2024-01-13,21,5,1,winter,409,,,,
London,hour,2024-01-13 22:00:00,2024-01-13,22,5,1,winter,382,,,,
London,hour,2024-01-13 23:00:00,2024-01-13,23,5,1,winter,318,,,,
London,hour,2024-01-14 00:00:00,2024-01-14,0,6,1,winter,243,,,,
London,hour,2024-01-14 01:00:00,2024-01-14,1,6,1,winter,204,,,,
London,hour,2024-01-14 02:00:00,2024-01-14,2,6,1,winter,105,,,,
London,hour,2024-01-14 03:00:00,2024-01-14,3,6,1,winter,84,,,,
London,hour,2024-01-14 04:00:00,2024-01-14,4,6,1,winter,34,,,,
London,hour,2024-01-14 05:00:00,2024-01-14,5,6,1,winter,31,,,,
London,hour,2024-01-14 06:00:00,2024-01-14,6,6,1,winter,97,,,,
London,hour,2024-01-14 07:00:00,2024-01-14,7,6,1,winter,166,,,,
London,hour,2024-01-14 08:00:00,2024-01-14,8,6,1,winter,296,,,,
London,hour,2024-01-14 09:00:00,2024-01-14,9,6,1,winter,611,,,,
London,hour,2024-01-14 10:00:00,2024-01-14,10,6,1,winter,875,,,,
London,hour,2024-01-14 11:00:00,2024-01-14,11,6,1,winter,1096,,,,
London,hour,2024-01-14 12:00:00,2024-01-14,12,6,1,winter,1229,,,,
London,hour,2024-01-14 13:00:00,2024-01-14,13,6,1,winter,1211,,,,
London,hour,2024-01-14 14:00:00,2024-01-14,14,6,1,winter,1191,,,,
London,hour,2024-01-14 15:00:00,2024-01-14,15,6,1,winter,1162,,,,
London,hour,2024-01-14 16:00:00,2024-01-14,16,6,1,winter,1043,,,,
London,hour,2024-01-14 17:00:00,2024-01-14,17,6,1,winter,830,,,,
London,hour,2024-01-14 18:00:00,2024-01-14,18,6,1,winter,699,,,,
London,hour,2024-01-14 19:00:00,2024-01-14,19,6,1,winter,549,,,,
London,hour,2024-01-14 20:00:00,2024-01-14,20,6,1,winter,422,,,,
London,hour,2024-01-14 21:00:00,2024-01-14,21,6,1,winter,334,,,,
London,hour,2024-01-14 22:00:00,2024-01-14,22,6,1,winter,220,,,,
London,hour,2024-01-14 23:00:00,2024-01-14,23,6,1,winter,159,,,,
London,hour,2024-01-15 00:00:00,2024-01-15,0,0,0,winter,89,,,,
London,hour,2024-01-15 01:00:00,2024-01-15,1,0,0,winter,35,,,,
London,hour,2024-01-15 02:00:00,2024-01-15,2,0,0,winter,27,,,,
London,hour,2024-01-15 03:00:00,2024-01-15,3,0,0,winter,21,,,,
London,hour,2024-01-15 04:00:00,2024-01-15,4,0,0,winter,34,,,,
London,hour,2024-01-15 05:00:00,2024-01-15,5,0,0,winter,117,,,,
