city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-03 12:00:00,2023-01-03,12,1,0,winter,846,,,,
NYC,hour,2023-01-03 13:00:00,2023-01-03,13,1,0,winter,1386,,,,
NYC,hour,2023-01-03 14:00:00,2023-01-03,14,1,0,winter,2517,,,,
NYC,hour,2023-01-03 15:00:00,2023-01-03,15,1,0,winter,3429,,,,
NYC,hour,2023-01-03 16:00:00,2023-01-03,16,1,0,winter,4537,,,,
NYC,hour,2023-01-03 17:00:00,2023-01-03,17,1,0,winter,5948,,,,
NYC,hour,2023-01-03 18:00:00,2023-01-03,18,1,0,winter,5428,,,,
NYC,hour,2023-01-03 19:00:00,2023-01-03,19,1,0,winter,3817,,,,
NYC,hour,2023-01-03 20:00:00,2023-01-03,20,1,0,winter,2570,,,,
NYC,hour,2023-01-03 21:00:00,2023-01-03,21,1,0,winter,2068,,,,
NYC,hour,2023-01-03 22:00:00,2023-01-03,22,1,0,winter,1553,,,,
NYC,hour,2023-01-03 23:00:00,2023-01-03,23,1,0,winter,1023,,,,
NYC,hour,2023-01-04 00:00:00,2023-01-04,0,2,0,winter,616,,,,
NYC,hour,2023-01-04 01:00:00,2023-01-04,1,2,0,winter,370,,,,
NYC,hour,2023-01-04 02:00:00,2023-01-04,2,2,0,winter,227,,,,
NYC,hour,2023-01-04 03:00:00,2023-01-04,3,2,0,winter,157,,,,
NYC,hour,2023-01-04 04:00:00,2023-01-04,4,2,0,winter,184,,,,
NYC,hour,2023-01-04 05:00:00,2023-01-04,5,2,0,winter,765,,,,
NYC,hour,2023-01-04 06:00:00,2023-01-04,6,2,0,winter,2216,,,,
NYC,hour,2023-01-04 07:00:00,2023-01-04,7,2,0,winter,4768,,,,
NYC,hour,2023-01-04 08:00:00,2023-01-04,8,2,0,winter,7133,,,,
NYC,hour,2023-01-04 09:00:00,2023-01-04,9,2,0,winter,4886,,,,
NYC,hour,2023-01-04 10:00:00,2023-01-04,10,2,0,winter,3226,,,,
NYC,hour,2023-01-04 11:00:00,2023-01-04,11,2,0,winter,3453,,,,
NYC,hour,2023-01-04 12:00:00,2023-01-04,12,2,0,winter,4206,,,,
NYC,hour,2023-01-04 13:00:00,2023-01-04,13,2,0,winter,4448,,,,
NYC,hour,2023-01-04 14:00:00,2023-01-04,14,2,0,winter,5159,,,,
NYC,hour,2023-01-04 15:00:00,2023-01-04,15,2,0,winter,5931,,,,
NYC,hour,2023-01-04 16:00:00,2023-01-04,16,2,0,winter,4856,,,,
NYC,hour,2023-01-04 17:00:00,2023-01-04,17,2,0,winter,4815,,,,
NYC,hour,2023-01-04 18:00:00,2023-01-04,18,2,0,winter,5490,,,,
NYC,hour,2023-01-04 19:00:00,2023-01-04,19,2,0,winter,3873,,,,
NYC,hour,2023-01-04 20:00:00,2023-01-04,20,2,0,winter,2673,,,,
NYC,hour,2023-01-04 21:00:00,2023-01-04,21,2,0,winter,2085,,,,
NYC,hour,2023-01-04 22:00:00,2023-01-04,22,2,0,winter,1751,,,,
